0.000000,0.400000,0.400000
0.010000,0.411337,0.404848
0.020000,0.422953,0.409796
0.030000,0.434853,0.414846
0.040000,0.447040,0.420004
0.050000,0.459518,0.425272
0.060000,0.472291,0.430654
0.070000,0.485364,0.436156
0.080000,0.498739,0.441779
0.090000,0.512420,0.447530
0.100000,0.526411,0.453412
0.110000,0.540716,0.459429
0.120000,0.555338,0.465587
0.130000,0.570279,0.471889
0.140000,0.585544,0.478341
0.150000,0.601136,0.484947
0.160000,0.617058,0.491713
0.170000,0.633312,0.498643
0.180000,0.649902,0.505742
0.190000,0.666832,0.513016
0.200000,0.684103,0.520470
0.210000,0.701719,0.528109
0.220000,0.719683,0.535939
0.230000,0.737998,0.543966
0.240000,0.756666,0.552194
0.250000,0.775692,0.560631
0.260000,0.795077,0.569281
0.270000,0.814826,0.578151
0.280000,0.834941,0.587247
0.290000,0.855425,0.596574
0.300000,0.876282,0.606139
0.310000,0.897516,0.615948
0.320000,0.919131,0.626007
0.330000,0.941129,0.636322
0.340000,0.963516,0.646900
0.350000,0.986295,0.657747
0.360000,1.009472,0.668870
0.370000,1.033050,0.680275
0.380000,1.057036,0.691969
0.390000,1.081434,0.703957
0.400000,1.106249,0.716247
0.410000,1.131489,0.728846
0.420000,1.157159,0.741760
0.430000,1.183266,0.754995
0.440000,1.209816,0.768558
0.450000,1.236818,0.782457
0.460000,1.264280,0.796697
0.470000,1.292208,0.811286
0.480000,1.320613,0.826230
0.490000,1.349503,0.841536
0.500000,1.378887,0.857211
0.510000,1.408777,0.873261
0.520000,1.439181,0.889695
0.530000,1.470111,0.906518
0.540000,1.501578,0.923737
0.550000,1.533595,0.941360
0.560000,1.566172,0.959394
0.570000,1.599324,0.977845
0.580000,1.633063,0.996721
0.590000,1.667402,1.016029
0.600000,1.702357,1.035777
0.610000,1.737940,1.055971
0.620000,1.774168,1.076619
0.630000,1.811056,1.097729
0.640000,1.848618,1.119308
0.650000,1.886873,1.141364
0.660000,1.925835,1.163906
0.670000,1.965523,1.186940
0.680000,2.005954,1.210476
0.690000,2.047145,1.234521
0.700000,2.089114,1.259085
0.710000,2.131881,1.284175
0.720000,2.175463,1.309801
0.730000,2.219881,1.335972
0.740000,2.265154,1.362698
0.750000,2.311302,1.389987
0.760000,2.358345,1.417849
0.770000,2.406304,1.446295
0.780000,2.455200,1.475335
0.790000,2.505053,1.504979
0.800000,2.555887,1.535239
0.810000,2.607722,1.566124
0.820000,2.660582,1.597648
0.830000,2.714488,1.629820
0.840000,2.769465,1.662654
0.850000,2.825534,1.696162
0.860000,2.882720,1.730355
0.870000,2.941048,1.765248
0.880000,3.000541,1.800853
0.890000,3.061225,1.837184
0.900000,3.123124,1.874255
0.910000,3.186265,1.912080
0.920000,3.250673,1.950674
0.930000,3.316376,1.990052
0.940000,3.383399,2.030228
0.950000,3.451771,2.071220
0.960000,3.521520,2.113042
0.970000,3.592673,2.155711
0.980000,3.665261,2.199244
