850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
910 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
930 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
970 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
